lga_name,year,median_rent
Kingston,2022,440.0
Mornington Penin'a,2022,510.0
Port Phillip,2022,420.0
Stonnington,2022,430.0
Victoria,2022,410.0
Metro,2022,420.0
Non-Metro,2022,385.0
Victoria,2022,410.0
Colac-Otway,2022,380.0
Corangamite,2022,360.0
Glenelg,2022,350.0
Greater Geelong,2022,425.0
Moyne,2022,445.0
Queenscliffe,2022,420.0
Southern Grampians,2022,330.0
Surf Coast,2022,520.0
Warrnambool,2022,420.0
Ararat,2022,325.0
Ballarat,2022,370.0
Golden Plains,2022,450.0
Hepburn,2022,420.0
Hindmarsh,2022,250.0
Horsham,2022,350.0
Moorabool,2022,415.0
Northern Grampians,2022,290.0
Pyrenees,2022,275.0
West Wimmera,2022,220.0
Yarriambiack,2022,250.0
Buloke,2022,240.0
Campaspe,2022,370.0
Central Goldfields,2022,310.0
Gannawarra,2022,250.0
Greater Bendigo,2022,390.0
Loddon,2022,265.0
Macedon Ranges,2022,485.0
Mildura,2022,350.0
Mount Alexander,2022,423.0
Swan Hill,2022,300.0
Alpine,2022,420.0
Benalla,2022,380.0
Greater Shepparton,2022,350.0
Indigo,2022,400.0
Mansfield,2022,450.0
Mitchell,2022,400.0
Moira,2022,320.0
Murrindindi,2022,365.0
Strathbogie,2022,350.0
Towong,2022,330.0
Wangaratta,2022,380.0
Wodonga,2022,410.0
Bass Coast,2022,400.0
Baw Baw,2022,400.0
East Gippsland,2022,380.0
Latrobe,2022,340.0
South Gippsland,2022,370.0
Wellington,2022,380.0
Banyule,2022,420.0
Brimbank,2022,370.0
Darebin,2022,405.0
Hobsons Bay,2022,420.0
Hume,2022,410.0
Maribyrnong,2022,400.0
Melbourne,2022,480.0
Melton,2022,390.0
Merri-bek,2022,400.0
Moonee Valley,2022,400.0
Nillumbik,2022,443.0
Whittlesea,2022,400.0
Wyndham,2022,385.0
Yarra,2022,485.0
Boroondara,2022,440.0
Knox,2022,450.0
Manningham,2022,480.0
Maroondah,2022,440.0
Monash,2022,460.0
Whitehorse,2022,450.0
Yarra Ranges,2022,450.0
Bayside,2022,583.0
Cardinia,2022,420.0
Casey,2022,430.0
Frankston,2022,435.0
Glen Eira,2022,435.0
Greater Dandenong,2022,380.0
Kingston,2022,450.0
Mornington Penin'a,2022,520.0
Port Phillip,2022,430.0
Stonnington,2022,450.0
Victoria,2022,420.0
Metro,2022,430.0
Non-Metro,2022,390.0
Victoria,2022,420.0
Colac-Otway,2022,395.0
Corangamite,2022,340.0
Glenelg,2022,350.0
Greater Geelong,2022,440.0
Moyne,2022,400.0
Queenscliffe,2022,410.0
Southern Grampians,2022,300.0
Surf Coast,2022,540.0
Warrnambool,2022,420.0
Ararat,2022,335.0
Ballarat,2022,380.0
Golden Plains,2022,480.0
Hepburn,2022,395.0
Hindmarsh,2022,250.0
Horsham,2022,340.0
Moorabool,2022,405.0
Northern Grampians,2022,300.0
Pyrenees,2022,330.0
West Wimmera,2022,230.0
Yarriambiack,2022,300.0
Buloke,2022,270.0
Campaspe,2022,365.0
Central Goldfields,2022,315.0
Gannawarra,2022,260.0
Greater Bendigo,2022,400.0
Loddon,2022,310.0
Macedon Ranges,2022,480.0
Mildura,2022,350.0
Mount Alexander,2022,440.0
Swan Hill,2022,310.0
Alpine,2022,450.0
Benalla,2022,370.0
Greater Shepparton,2022,380.0
Indigo,2022,400.0
Mansfield,2022,475.0
Mitchell,2022,400.0
Moira,2022,380.0
Murrindindi,2022,340.0
Strathbogie,2022,380.0
Towong,2022,375.0
Wangaratta,2022,380.0
Wodonga,2022,418.0
Bass Coast,2022,410.0
Baw Baw,2022,425.0
East Gippsland,2022,390.0
Latrobe,2022,350.0
South Gippsland,2022,370.0
Wellington,2022,385.0
Banyule,2022,430.0
Brimbank,2022,375.0
Darebin,2022,415.0
Hobsons Bay,2022,439.0
Hume,2022,418.0
Maribyrnong,2022,410.0
Melbourne,2022,510.0
Melton,2022,400.0
Merri-bek,2022,420.0
Moonee Valley,2022,410.0
Nillumbik,2022,470.0
Whittlesea,2022,410.0
Wyndham,2022,400.0
Yarra,2022,525.0
Boroondara,2022,450.0
Knox,2022,450.0
Manningham,2022,495.0
Maroondah,2022,440.0
Monash,2022,475.0
Whitehorse,2022,460.0
Yarra Ranges,2022,470.0
Bayside,2022,595.0
Cardinia,2022,440.0
Casey,2022,450.0
Frankston,2022,440.0
Glen Eira,2022,450.0
Greater Dandenong,2022,380.0
Kingston,2022,455.0
Mornington Penin'a,2022,525.0
Port Phillip,2022,450.0
Stonnington,2022,460.0
Victoria,2022,435.0
Metro,2022,450.0
Non-Metro,2022,400.0
Victoria,2022,435.0
Colac-Otway,2022,400.0
Corangamite,2022,360.0
Glenelg,2022,390.0
Greater Geelong,2022,450.0
Moyne,2022,400.0
Southern Grampians,2022,310.0
Surf Coast,2022,540.0
Warrnambool,2022,420.0
Ararat,2022,330.0
Ballarat,2022,388.0
Golden Plains,2022,450.0
Hepburn,2022,420.0
Hindmarsh,2022,250.0
Horsham,2022,340.0
Moorabool,2022,400.0
Northern Grampians,2022,315.0
Pyrenees,2022,340.0
West Wimmera,2022,210.0
Yarriambiack,2022,250.0
Buloke,2022,245.0
Campaspe,2022,370.0
Central Goldfields,2022,320.0
Gannawarra,2022,280.0
Greater Bendigo,2022,410.0
Loddon,2022,280.0
Macedon Ranges,2022,500.0
Mildura,2022,350.0
Mount Alexander,2022,423.0
Swan Hill,2022,320.0
Alpine,2022,420.0
Benalla,2022,400.0
Greater Shepparton,2022,390.0
Indigo,2022,400.0
Mansfield,2022,480.0
Mitchell,2022,400.0
Moira,2022,350.0
Murrindindi,2022,370.0
Strathbogie,2022,385.0
Towong,2022,340.0
Wangaratta,2022,380.0
Wodonga,2022,425.0
Bass Coast,2022,430.0
Baw Baw,2022,435.0
East Gippsland,2022,390.0
Latrobe,2022,360.0
South Gippsland,2022,370.0
Wellington,2022,385.0
Banyule,2022,450.0
Brimbank,2022,380.0
Darebin,2022,420.0
Hobsons Bay,2022,450.0
Hume,2022,420.0
Maribyrnong,2022,420.0
Melbourne,2022,540.0
Melton,2022,408.0
Merri-bek,2022,430.0
Moonee Valley,2022,440.0
Nillumbik,2022,460.0
Whittlesea,2022,420.0
Wyndham,2022,410.0
Yarra,2022,550.0
Boroondara,2022,485.0
Knox,2022,470.0
Manningham,2022,500.0
Maroondah,2022,450.0
Monash,2022,490.0
Whitehorse,2022,475.0
Yarra Ranges,2022,480.0
Bayside,2022,600.0
Cardinia,2022,440.0
Casey,2022,450.0
Frankston,2022,440.0
Glen Eira,2022,480.0
Greater Dandenong,2022,395.0
Kingston,2022,460.0
Mornington Penin'a,2022,530.0
Port Phillip,2022,475.0
Stonnington,2022,485.0
Victoria,2022,450.0
Metro,2022,450.0
Non-Metro,2022,400.0
Victoria,2022,450.0
Colac-Otway,2023,423.0
Corangamite,2023,380.0
Glenelg,2023,380.0
Greater Geelong,2023,450.0
Moyne,2023,420.0
Southern Grampians,2023,340.0
Surf Coast,2023,600.0
Warrnambool,2023,450.0
Ararat,2023,340.0
Ballarat,2023,385.0
Golden Plains,2023,450.0
Hepburn,2023,420.0
Hindmarsh,2023,260.0
Horsham,2023,360.0
Moorabool,2023,420.0
Northern Grampians,2023,315.0
Pyrenees,2023,350.0
West Wimmera,2023,290.0
Yarriambiack,2023,250.0
Buloke,2023,280.0
Campaspe,2023,360.0
Central Goldfields,2023,330.0
Gannawarra,2023,280.0
Greater Bendigo,2023,420.0
Loddon,2023,300.0
Macedon Ranges,2023,500.0
Mildura,2023,366.0
Mount Alexander,2023,435.0
Swan Hill,2023,315.0
Alpine,2023,420.0
Benalla,2023,400.0
Greater Shepparton,2023,390.0
Indigo,2023,405.0
Mansfield,2023,480.0
Mitchell,2023,410.0
Moira,2023,380.0
Murrindindi,2023,400.0
Strathbogie,2023,440.0
Towong,2023,400.0
Wangaratta,2023,400.0
Wodonga,2023,420.0
Bass Coast,2023,445.0
Baw Baw,2023,448.0
East Gippsland,2023,400.0
Latrobe,2023,350.0
South Gippsland,2023,368.0
Wellington,2023,400.0
Banyule,2023,460.0
Brimbank,2023,400.0
Darebin,2023,460.0
Hobsons Bay,2023,460.0
Hume,2023,430.0
Maribyrnong,2023,450.0
Melbourne,2023,600.0
Melton,2023,420.0
Merri-bek,2023,460.0
Moonee Valley,2023,450.0
Nillumbik,2023,490.0
Whittlesea,2023,425.0
Wyndham,2023,420.0
Yarra,2023,600.0
Boroondara,2023,520.0
Knox,2023,475.0
Manningham,2023,550.0
Maroondah,2023,460.0
Monash,2023,510.0
Whitehorse,2023,500.0
Yarra Ranges,2023,500.0
Bayside,2023,660.0
Cardinia,2023,460.0
Casey,2023,470.0
Frankston,2023,450.0
Glen Eira,2023,540.0
Greater Dandenong,2023,400.0
Kingston,2023,475.0
Mornington Penin'a,2023,550.0
Port Phillip,2023,530.0
Stonnington,2023,550.0
Victoria,2023,470.0
Metro,2023,485.0
Non-Metro,2023,410.0
Victoria,2023,470.0
Colac-Otway,2023,410.0
Corangamite,2023,350.0
Glenelg,2023,400.0
Greater Geelong,2023,450.0
Moyne,2023,425.0
Queenscliffe,2023,540.0
Southern Grampians,2023,330.0
Surf Coast,2023,520.0
Warrnambool,2023,445.0
Ararat,2023,343.0
Ballarat,2023,390.0
Golden Plains,2023,460.0
Hepburn,2023,450.0
Hindmarsh,2023,265.0
Horsham,2023,360.0
Moorabool,2023,425.0
Northern Grampians,2023,325.0
Pyrenees,2023,350.0
West Wimmera,2023,250.0
Yarriambiack,2023,270.0
Buloke,2023,210.0
Campaspe,2023,395.0
Central Goldfields,2023,330.0
Gannawarra,2023,300.0
Greater Bendigo,2023,420.0
Loddon,2023,290.0
Macedon Ranges,2023,510.0
Mildura,2023,380.0
Mount Alexander,2023,400.0
Swan Hill,2023,330.0
Alpine,2023,440.0
Benalla,2023,395.0
Greater Shepparton,2023,390.0
Indigo,2023,450.0
Mansfield,2023,500.0
Mitchell,2023,430.0
Moira,2023,380.0
Murrindindi,2023,395.0
Strathbogie,2023,400.0
Towong,2023,320.0
Wangaratta,2023,400.0
Wodonga,2023,450.0
Bass Coast,2023,420.0
Baw Baw,2023,450.0
East Gippsland,2023,400.0
Latrobe,2023,360.0
South Gippsland,2023,400.0
Wellington,2023,400.0
Banyule,2023,470.0
Brimbank,2023,410.0
Darebin,2023,470.0
Hobsons Bay,2023,480.0
Hume,2023,450.0
Maribyrnong,2023,470.0
Melbourne,2023,600.0
Melton,2023,440.0
Merri-bek,2023,480.0
Moonee Valley,2023,478.0
Nillumbik,2023,500.0
Whittlesea,2023,450.0
Wyndham,2023,450.0
Yarra,2023,575.0
Boroondara,2023,550.0
Knox,2023,500.0
Manningham,2023,575.0
Maroondah,2023,480.0
Monash,2023,550.0
Whitehorse,2023,530.0
Yarra Ranges,2023,495.0
Bayside,2023,640.0
Cardinia,2023,470.0
Casey,2023,485.0
Frankston,2023,470.0
Glen Eira,2023,530.0
Greater Dandenong,2023,425.0
Kingston,2023,520.0
Mornington Penin'a,2023,530.0
Port Phillip,2023,538.0
Stonnington,2023,550.0
Victoria,2023,480.0
Metro,2023,500.0
Non-Metro,2023,420.0
Victoria,2023,480.0
Colac-Otway,2023,435.0
Corangamite,2023,400.0
Glenelg,2023,400.0
Greater Geelong,2023,450.0
Moyne,2023,450.0
Queenscliffe,2023,480.0
Southern Grampians,2023,320.0
Surf Coast,2023,520.0
Warrnambool,2023,465.0
Ararat,2023,355.0
Ballarat,2023,400.0
Golden Plains,2023,463.0
Hepburn,2023,440.0
Hindmarsh,2023,283.0
Horsham,2023,370.0
Moorabool,2023,440.0
Northern Grampians,2023,330.0
Pyrenees,2023,300.0
West Wimmera,2023,280.0
Yarriambiack,2023,260.0
Buloke,2023,288.0
Campaspe,2023,395.0
Central Goldfields,2023,350.0
Gannawarra,2023,280.0
Greater Bendigo,2023,430.0
Loddon,2023,320.0
Macedon Ranges,2023,500.0
Mildura,2023,380.0
Mount Alexander,2023,430.0
Swan Hill,2023,370.0
Alpine,2023,420.0
Benalla,2023,400.0
Greater Shepparton,2023,390.0
Indigo,2023,400.0
Mansfield,2023,460.0
Mitchell,2023,450.0
Moira,2023,390.0
Murrindindi,2023,385.0
Strathbogie,2023,430.0
Towong,2023,360.0
Wangaratta,2023,370.0
Wodonga,2023,440.0
Bass Coast,2023,430.0
Baw Baw,2023,450.0
East Gippsland,2023,400.0
Latrobe,2023,360.0
South Gippsland,2023,390.0
Wellington,2023,400.0
Banyule,2023,500.0
Brimbank,2023,430.0
Darebin,2023,480.0
Hobsons Bay,2023,490.0
Hume,2023,470.0
Maribyrnong,2023,480.0
Melbourne,2023,620.0
Melton,2023,450.0
Merri-bek,2023,500.0
Moonee Valley,2023,485.0
Nillumbik,2023,520.0
Whittlesea,2023,480.0
Wyndham,2023,460.0
Yarra,2023,600.0
Boroondara,2023,550.0
Knox,2023,520.0
Manningham,2023,590.0
Maroondah,2023,500.0
Monash,2023,560.0
Whitehorse,2023,550.0
Yarra Ranges,2023,510.0
Bayside,2023,680.0
Cardinia,2023,495.0
Casey,2023,510.0
Frankston,2023,480.0
Glen Eira,2023,550.0
Greater Dandenong,2023,450.0
Kingston,2023,550.0
Mornington Penin'a,2023,530.0
Port Phillip,2023,550.0
Stonnington,2023,550.0
Victoria,2023,500.0
Metro,2023,520.0
Non-Metro,2023,425.0
Victoria,2023,500.0
Colac-Otway,2023,405.0
Corangamite,2023,363.0
Glenelg,2023,380.0
Greater Geelong,2023,460.0
Moyne,2023,410.0
Queenscliffe,2023,420.0
Southern Grampians,2023,340.0
Surf Coast,2023,525.0
Warrnambool,2023,480.0
Ararat,2023,370.0
Ballarat,2023,410.0
Golden Plains,2023,460.0
Hepburn,2023,413.0
Hindmarsh,2023,285.0
Horsham,2023,350.0
Moorabool,2023,440.0
Northern Grampians,2023,340.0
Pyrenees,2023,340.0
West Wimmera,2023,300.0
Yarriambiack,2023,300.0
Buloke,2023,280.0
Campaspe,2023,410.0
Central Goldfields,2023,350.0
Gannawarra,2023,305.0
Greater Bendigo,2023,440.0
Loddon,2023,375.0
Macedon Ranges,2023,520.0
Mildura,2023,380.0
Mount Alexander,2023,460.0
Swan Hill,2023,390.0
Alpine,2023,423.0
Benalla,2023,398.0
Greater Shepparton,2023,400.0
Indigo,2023,440.0
Mansfield,2023,471.0
Mitchell,2023,440.0
Moira,2023,420.0
Murrindindi,2023,393.0
Strathbogie,2023,400.0
Towong,2023,350.0
Wangaratta,2023,400.0
Wodonga,2023,450.0
Bass Coast,2023,450.0
Baw Baw,2023,450.0
East Gippsland,2023,400.0
Latrobe,2023,375.0
South Gippsland,2023,400.0
Wellington,2023,400.0
Banyule,2023,500.0
Brimbank,2023,449.0
Darebin,2023,500.0
Hobsons Bay,2023,500.0
Hume,2023,485.0
Maribyrnong,2023,500.0
Melbourne,2023,600.0
Melton,2023,470.0
Merri-bek,2023,500.0
Moonee Valley,2023,500.0
Nillumbik,2023,540.0
Whittlesea,2023,500.0
Wyndham,2023,480.0
Yarra,2023,620.0
Boroondara,2023,575.0
Knox,2023,535.0
Manningham,2023,600.0
Maroondah,2023,520.0
Monash,2023,580.0
Whitehorse,2023,550.0
Yarra Ranges,2023,525.0
Bayside,2023,693.0
Cardinia,2023,510.0
Casey,2023,525.0
Frankston,2023,500.0
Glen Eira,2023,560.0
Greater Dandenong,2023,470.0
Kingston,2023,554.0
Mornington Penin'a,2023,550.0
Port Phillip,2023,560.0
Stonnington,2023,580.0
Victoria,2023,500.0
Metro,2023,530.0
Non-Metro,2023,430.0
Victoria,2023,500.0
Colac-Otway,2024,428.0
Corangamite,2024,360.0
Glenelg,2024,420.0
Greater Geelong,2024,470.0
Moyne,2024,410.0
Southern Grampians,2024,360.0
Surf Coast,2024,540.0
Warrnambool,2024,460.0
Ararat,2024,350.0
Ballarat,2024,420.0
Golden Plains,2024,450.0
Hepburn,2024,430.0
Hindmarsh,2024,300.0
Horsham,2024,390.0
Moorabool,2024,470.0
Northern Grampians,2024,350.0
Pyrenees,2024,360.0
West Wimmera,2024,258.0
Yarriambiack,2024,300.0
Buloke,2024,290.0
Campaspe,2024,420.0
Central Goldfields,2024,350.0
Gannawarra,2024,300.0
Greater Bendigo,2024,450.0
Loddon,2024,300.0
Macedon Ranges,2024,550.0
Mildura,2024,400.0
Mount Alexander,2024,450.0
Swan Hill,2024,350.0
Alpine,2024,420.0
Benalla,2024,420.0
Greater Shepparton,2024,415.0
Indigo,2024,473.0
Mansfield,2024,511.0
Mitchell,2024,440.0
Moira,2024,400.0
Murrindindi,2024,405.0
Strathbogie,2024,450.0
Towong,2024,360.0
Wangaratta,2024,430.0
Wodonga,2024,455.0
Bass Coast,2024,450.0
Baw Baw,2024,460.0
East Gippsland,2024,420.0
Latrobe,2024,380.0
South Gippsland,2024,390.0
Wellington,2024,420.0
Banyule,2024,510.0
Brimbank,2024,450.0
Darebin,2024,500.0
Hobsons Bay,2024,555.0
Hume,2024,500.0
Maribyrnong,2024,520.0
Melbourne,2024,660.0
Melton,2024,480.0
Merri-bek,2024,550.0
Moonee Valley,2024,520.0
Nillumbik,2024,550.0
Whittlesea,2024,510.0
Wyndham,2024,500.0
Yarra,2024,648.0
Boroondara,2024,600.0
Knox,2024,550.0
Manningham,2024,613.0
Maroondah,2024,530.0
Monash,2024,600.0
Whitehorse,2024,580.0
Yarra Ranges,2024,550.0
Bayside,2024,680.0
Cardinia,2024,530.0
Casey,2024,550.0
Frankston,2024,500.0
Glen Eira,2024,595.0
Greater Dandenong,2024,500.0
Kingston,2024,560.0
Mornington Penin'a,2024,580.0
Port Phillip,2024,580.0
Stonnington,2024,585.0
Victoria,2024,535.0
Metro,2024,550.0
Non-Metro,2024,440.0
Victoria,2024,535.0
Colac-Otway,2024,423.0
Corangamite,2024,400.0
Glenelg,2024,380.0
Greater Geelong,2024,470.0
Moyne,2024,460.0
Queenscliffe,2024,490.0
Southern Grampians,2024,350.0
Surf Coast,2024,540.0
Warrnambool,2024,480.0
Ararat,2024,360.0
Ballarat,2024,420.0
Golden Plains,2024,460.0
Hepburn,2024,445.0
Hindmarsh,2024,295.0
Horsham,2024,380.0
Moorabool,2024,460.0
Northern Grampians,2024,330.0
Pyrenees,2024,360.0
West Wimmera,2024,313.0
Yarriambiack,2024,300.0
Buloke,2024,310.0
Campaspe,2024,400.0
Central Goldfields,2024,360.0
Gannawarra,2024,325.0
Greater Bendigo,2024,450.0
Macedon Ranges,2024,550.0
Mildura,2024,400.0
Mount Alexander,2024,450.0
Swan Hill,2024,370.0
Alpine,2024,450.0
Benalla,2024,435.0
Greater Shepparton,2024,430.0
Indigo,2024,460.0
Mansfield,2024,530.0
Mitchell,2024,460.0
Moira,2024,430.0
Murrindindi,2024,380.0
Strathbogie,2024,450.0
Towong,2024,355.0
Wangaratta,2024,420.0
Wodonga,2024,480.0
Bass Coast,2024,460.0
Baw Baw,2024,478.0
East Gippsland,2024,420.0
Latrobe,2024,380.0
South Gippsland,2024,390.0
Wellington,2024,400.0
Banyule,2024,525.0
Brimbank,2024,460.0
Darebin,2024,510.0
Hobsons Bay,2024,550.0
Hume,2024,510.0
Maribyrnong,2024,530.0
Melbourne,2024,630.0
Melton,2024,480.0
Merri-bek,2024,540.0
Moonee Valley,2024,500.0
Nillumbik,2024,570.0
Whittlesea,2024,520.0
Wyndham,2024,500.0
Yarra,2024,640.0
Boroondara,2024,600.0
Knox,2024,560.0
Manningham,2024,630.0
Maroondah,2024,549.0
Monash,2024,620.0
Whitehorse,2024,595.0
Yarra Ranges,2024,550.0
Bayside,2024,628.0
Cardinia,2024,550.0
Casey,2024,560.0
Frankston,2024,520.0
Glen Eira,2024,585.0
Greater Dandenong,2024,520.0
Kingston,2024,550.0
Mornington Penin'a,2024,560.0
Port Phillip,2024,595.0
Stonnington,2024,595.0
Victoria,2024,530.0
Metro,2024,550.0
Non-Metro,2024,450.0
Victoria,2024,530.0
Colac-Otway,2024,435.0
Corangamite,2024,385.0
Glenelg,2024,400.0
Greater Geelong,2024,480.0
Moyne,2024,428.0
Southern Grampians,2024,320.0
Surf Coast,2024,550.0
Warrnambool,2024,480.0
Ararat,2024,390.0
Ballarat,2024,420.0
Golden Plains,2024,460.0
Hepburn,2024,450.0
Hindmarsh,2024,300.0
Horsham,2024,350.0
Moorabool,2024,475.0
Northern Grampians,2024,361.0
Pyrenees,2024,380.0
West Wimmera,2024,275.0
Yarriambiack,2024,300.0
Buloke,2024,300.0
Campaspe,2024,420.0
Central Goldfields,2024,350.0
Gannawarra,2024,300.0
Greater Bendigo,2024,460.0
Loddon,2024,300.0
Macedon Ranges,2024,555.0
Mildura,2024,440.0
Mount Alexander,2024,480.0
Swan Hill,2024,380.0
Alpine,2024,450.0
Benalla,2024,430.0
Greater Shepparton,2024,430.0
Indigo,2024,420.0
Mansfield,2024,500.0
Mitchell,2024,470.0
Moira,2024,435.0
Murrindindi,2024,405.0
Strathbogie,2024,450.0
Towong,2024,440.0
Wangaratta,2024,440.0
Wodonga,2024,480.0
Bass Coast,2024,460.0
Baw Baw,2024,480.0
East Gippsland,2024,430.0
Latrobe,2024,390.0
South Gippsland,2024,410.0
Wellington,2024,420.0
Banyule,2024,550.0
Brimbank,2024,480.0
Darebin,2024,520.0
Hobsons Bay,2024,575.0
Hume,2024,520.0
Maribyrnong,2024,540.0
Melbourne,2024,640.0
Melton,2024,500.0
Merri-bek,2024,550.0
Moonee Valley,2024,500.0
Nillumbik,2024,550.0
Whittlesea,2024,530.0
Wyndham,2024,500.0
Yarra,2024,625.0
Boroondara,2024,600.0
Knox,2024,588.0
Manningham,2024,625.0
Maroondah,2024,559.0
Monash,2024,620.0
Whitehorse,2024,600.0
Yarra Ranges,2024,580.0
Bayside,2024,670.0
Cardinia,2024,565.0
Casey,2024,576.0
Frankston,2024,530.0
Glen Eira,2024,600.0
Greater Dandenong,2024,520.0
Kingston,2024,580.0
Mornington Penin'a,2024,580.0
Port Phillip,2024,600.0
Stonnington,2024,580.0
Victoria,2024,540.0
Metro,2024,560.0
Non-Metro,2024,450.0
Victoria,2024,540.0
Colac-Otway,2024,430.0
Corangamite,2024,380.0
Glenelg,2024,400.0
Greater Geelong,2024,490.0
Moyne,2024,475.0
Queenscliffe,2024,450.0
Southern Grampians,2024,348.0
Surf Coast,2024,560.0
Warrnambool,2024,480.0
Ararat,2024,380.0
Ballarat,2024,420.0
Golden Plains,2024,450.0
Hepburn,2024,450.0
Hindmarsh,2024,280.0
Horsham,2024,370.0
Moorabool,2024,470.0
Northern Grampians,2024,385.0
Pyrenees,2024,390.0
West Wimmera,2024,315.0
Yarriambiack,2024,245.0
Buloke,2024,300.0
Campaspe,2024,420.0
Central Goldfields,2024,380.0
Gannawarra,2024,320.0
Greater Bendigo,2024,475.0
Loddon,2024,280.0
Macedon Ranges,2024,583.0
Mildura,2024,450.0
Mount Alexander,2024,458.0
Swan Hill,2024,408.0
Alpine,2024,450.0
Benalla,2024,430.0
Greater Shepparton,2024,450.0
Indigo,2024,455.0
Mansfield,2024,530.0
Mitchell,2024,470.0
Moira,2024,420.0
Murrindindi,2024,390.0
Strathbogie,2024,432.0
Towong,2024,415.0
Wangaratta,2024,410.0
Wodonga,2024,490.0
Bass Coast,2024,460.0
Baw Baw,2024,500.0
East Gippsland,2024,450.0
Latrobe,2024,400.0
South Gippsland,2024,420.0
Wellington,2024,420.0
Banyule,2024,550.0
Brimbank,2024,480.0
Darebin,2024,550.0
Hobsons Bay,2024,568.0
Hume,2024,520.0
Maribyrnong,2024,525.0
Melbourne,2024,615.0
Melton,2024,490.0
Merri-bek,2024,550.0
Moonee Valley,2024,520.0
Nillumbik,2024,580.0
Whittlesea,2024,530.0
Wyndham,2024,500.0
Yarra,2024,650.0
Boroondara,2024,600.0
Knox,2024,585.0
Manningham,2024,650.0
Maroondah,2024,550.0
Monash,2024,600.0
Whitehorse,2024,595.0
Yarra Ranges,2024,580.0
Bayside,2024,720.0
Cardinia,2024,550.0
Casey,2024,575.0
Frankston,2024,550.0
Glen Eira,2024,597.0
Greater Dandenong,2024,500.0
Kingston,2024,580.0
Mornington Penin'a,2024,590.0
Port Phillip,2024,600.0
Stonnington,2024,595.0
Victoria,2024,540.0
Metro,2024,550.0
Non-Metro,2024,450.0
Victoria,2024,540.0
Colac-Otway,2025,460.0
Corangamite,2025,400.0
Glenelg,2025,420.0
Greater Geelong,2025,485.0
Moyne,2025,480.0
Queenscliffe,2025,475.0
Southern Grampians,2025,360.0
Surf Coast,2025,540.0
Warrnambool,2025,500.0
Ararat,2025,390.0
Ballarat,2025,420.0
Golden Plains,2025,500.0
Hepburn,2025,485.0
Hindmarsh,2025,313.0
Horsham,2025,380.0
Moorabool,2025,470.0
Northern Grampians,2025,365.0
Pyrenees,2025,380.0
West Wimmera,2025,300.0
Yarriambiack,2025,350.0
Buloke,2025,335.0
Campaspe,2025,440.0
Central Goldfields,2025,360.0
Gannawarra,2025,340.0
Greater Bendigo,2025,470.0
Loddon,2025,300.0
Macedon Ranges,2025,570.0
Mildura,2025,458.0
Mount Alexander,2025,460.0
Swan Hill,2025,395.0
Alpine,2025,475.0
Benalla,2025,450.0
Greater Shepparton,2025,460.0
Indigo,2025,480.0
Mansfield,2025,525.0
Mitchell,2025,470.0
Moira,2025,440.0
Murrindindi,2025,400.0
Strathbogie,2025,480.0
Towong,2025,450.0
Wangaratta,2025,400.0
Wodonga,2025,520.0
Bass Coast,2025,480.0
Baw Baw,2025,490.0
East Gippsland,2025,450.0
Latrobe,2025,400.0
South Gippsland,2025,400.0
Wellington,2025,430.0
Banyule,2025,550.0
Brimbank,2025,480.0
Darebin,2025,550.0
Hobsons Bay,2025,565.0
Hume,2025,520.0
Maribyrnong,2025,530.0
Melbourne,2025,680.0
Melton,2025,490.0
Merri-bek,2025,550.0
Moonee Valley,2025,550.0
Nillumbik,2025,599.0
Whittlesea,2025,530.0
Wyndham,2025,500.0
Yarra,2025,675.0
Boroondara,2025,620.0
Knox,2025,580.0
Manningham,2025,650.0
Maroondah,2025,560.0
Monash,2025,630.0
Whitehorse,2025,600.0
Yarra Ranges,2025,575.0
Bayside,2025,720.0
Cardinia,2025,560.0
Casey,2025,575.0
Frankston,2025,535.0
Glen Eira,2025,630.0
Greater Dandenong,2025,520.0
Kingston,2025,595.0
Mornington Penin'a,2025,600.0
Port Phillip,2025,625.0
Stonnington,2025,620.0
Victoria,2025,550.0
Metro,2025,580.0
Non-Metro,2025,460.0
Victoria,2025,550.0
Colac-Otway,2025,450.0
Corangamite,2025,405.0
Glenelg,2025,430.0
Greater Geelong,2025,500.0
Moyne,2025,505.0
Southern Grampians,2025,350.0
Surf Coast,2025,575.0
Warrnambool,2025,510.0
Ararat,2025,375.0
Ballarat,2025,415.0
Golden Plains,2025,450.0
Hepburn,2025,460.0
Hindmarsh,2025,310.0
Horsham,2025,400.0
Moorabool,2025,480.0
Northern Grampians,2025,388.0
Pyrenees,2025,400.0
West Wimmera,2025,280.0
Yarriambiack,2025,300.0
Buloke,2025,310.0
Campaspe,2025,450.0
Central Goldfields,2025,370.0
Gannawarra,2025,305.0
Greater Bendigo,2025,480.0
Loddon,2025,350.0
Macedon Ranges,2025,550.0
Mildura,2025,450.0
Mount Alexander,2025,473.0
Swan Hill,2025,380.0
Alpine,2025,455.0
Benalla,2025,450.0
Greater Shepparton,2025,460.0
Indigo,2025,450.0
Mansfield,2025,550.0
Mitchell,2025,460.0
Moira,2025,440.0
Murrindindi,2025,420.0
Strathbogie,2025,460.0
Towong,2025,425.0
Wangaratta,2025,445.0
